time_s,f0_hz,midi,voiced,voiced_prob
2.565805,321.951854,63.592097,1,0.016468
2.577415,321.951854,63.592097,1,0.127937
2.589025,321.951854,63.592097,1,0.372136
2.600635,318.253921,63.392097,1,0.826669
2.612245,316.420914,63.292097,1,0.891144
2.623855,316.420914,63.292097,1,0.891144
2.635465,316.420914,63.292097,1,0.945930
2.647075,316.420914,63.292097,1,0.945930
2.658685,316.420914,63.292097,1,0.945930
2.670295,318.253921,63.392097,1,0.826669
2.681905,318.253921,63.392097,1,0.757160
2.693515,321.951854,63.592097,1,0.548525
2.705125,327.579473,63.892097,1,0.426062
2.716735,333.305461,64.192097,1,0.372136
2.728345,339.131538,64.492097,1,0.372136
2.739955,343.072057,64.692097,1,0.372136
2.751565,345.059453,64.792097,1,0.372136
2.763175,347.058362,64.892097,1,0.323336
2.774785,347.058362,64.892097,1,0.279605
2.786395,347.058362,64.892097,1,0.279605
2.798005,347.058362,64.892097,1,0.279605
2.809615,347.058362,64.892097,1,0.323336
2.821224,347.058362,64.892097,1,0.323336
2.832834,349.068851,64.992097,1,0.279605
2.844444,353.124835,65.192097,1,0.206507
2.856054,355.170467,65.292097,1,0.176531
2.867664,359.297349,65.492097,1,0.176531
2.879274,359.297349,65.492097,1,0.176531
2.890884,361.378737,65.592097,1,0.176531
2.902494,359.297349,65.492097,1,0.127937
2.914104,359.297349,65.492097,1,0.092038
2.925714,355.170467,65.292097,1,0.077975
2.937324,351.090986,65.092097,1,0.092038
2.948934,347.058362,64.892097,1,0.092038
2.960544,341.096107,64.592097,1,0.127937
2.972154,339.131538,64.492097,1,0.108580
2.983764,337.178284,64.392097,1,0.077975
2.995374,335.236280,64.292097,1,0.030107
3.006984,,,0,0.010824
3.018594,,,0,0.010191
3.030204,,,0,0.010019
3.041814,,,0,0.010000
3.053424,,,0,0.010000
3.065034,,,0,0.010000
3.076644,318.253921,63.392097,1,0.010000
3.088254,321.951854,63.592097,1,0.015086
3.099864,320.097547,63.492097,1,0.056071
3.111474,314.598463,63.192097,1,0.279605
3.123084,312.786509,63.092097,1,0.484987
3.134694,312.786509,63.092097,1,0.686083
3.146304,310.984992,62.992097,1,0.826669
3.157914,309.193850,62.892097,1,0.686083
3.169524,321.951854,63.592097,1,0.548525
3.181134,321.951854,63.592097,1,0.548525
3.192744,321.951854,63.592097,1,0.484987
3.204354,307.413024,62.792097,1,0.426062
3.215964,307.413024,62.792097,1,0.240754
3.227574,307.413024,62.792097,1,0.047687
3.239184,307.413024,62.792097,1,0.010000
3.250794,,,0,0.010000
3.262404,,,0,0.010000
3.274014,,,0,0.010000
3.285624,,,0,0.010000
3.297234,,,0,0.010000
3.308844,,,0,0.010000
3.320454,,,0,0.010000
3.332063,,,0,0.010000
3.343673,,,0,0.010000
3.355283,,,0,0.010000
