time_s,f0_hz,midi,voiced,voiced_prob
2.774785,291.840133,61.892097,1,0.484987
2.786395,283.532010,61.392097,1,0.548525
2.798005,281.898986,61.292097,1,0.615950
2.809615,280.275368,61.192097,1,0.686083
2.821224,280.275368,61.192097,1,0.757160
2.832834,280.275368,61.192097,1,0.757160
2.844444,280.275368,61.192097,1,0.757160
2.856054,280.275368,61.192097,1,0.826669
2.867664,280.275368,61.192097,1,0.826669
2.879274,280.275368,61.192097,1,0.891144
2.890884,281.898986,61.292097,1,0.891144
2.902494,281.898986,61.292097,1,0.891144
2.914104,286.826494,61.592097,1,0.686083
2.925714,295.231152,62.092097,1,0.615950
2.937324,300.391701,62.392097,1,0.548525
2.948934,307.413024,62.792097,1,0.548525
2.960544,310.984992,62.992097,1,0.548525
2.972154,314.598463,63.192097,1,0.615950
2.983764,314.598463,63.192097,1,0.686083
2.995374,314.598463,63.192097,1,0.686083
3.006984,314.598463,63.192097,1,0.615950
3.018594,316.420914,63.292097,1,0.615950
3.030204,314.598463,63.192097,1,0.615950
3.041814,312.786509,63.092097,1,0.615950
3.053424,310.984992,62.992097,1,0.615950
3.065034,310.984992,62.992097,1,0.615950
3.076644,312.786509,63.092097,1,0.548525
3.088254,310.984992,62.992097,1,0.548525
3.099864,310.984992,62.992097,1,0.484987
3.111474,309.193850,62.892097,1,0.484987
3.123084,307.413024,62.792097,1,0.323336
3.134694,305.642456,62.692097,1,0.206507
3.146304,298.661572,62.292097,1,0.176531
3.157914,296.941408,62.192097,1,0.176531
3.169524,290.159257,61.792097,1,0.206507
3.181134,288.488063,61.692097,1,0.323336
3.192744,281.898986,61.292097,1,0.426062
3.204354,280.275368,61.192097,1,0.426062
3.215964,281.898986,61.292097,1,0.372136
3.227574,281.898986,61.292097,1,0.372136
3.239184,283.532010,61.392097,1,0.323336
3.250794,283.532010,61.392097,1,0.279605
3.262404,288.488063,61.692097,1,0.176531
3.274014,293.530745,61.992097,1,0.150465
3.285624,303.882085,62.592097,1,0.150465
3.297234,305.642456,62.692097,1,0.176531
3.308844,305.642456,62.692097,1,0.240754
3.320454,307.413024,62.792097,1,0.279605
3.332063,307.413024,62.792097,1,0.372136
3.343673,309.193850,62.892097,1,0.426062
3.355283,310.984992,62.992097,1,0.484987
3.366893,310.984992,62.992097,1,0.484987
3.378503,312.786509,63.092097,1,0.484987
3.390113,312.786509,63.092097,1,0.484987
3.401723,312.786509,63.092097,1,0.484987
3.413333,310.984992,62.992097,1,0.426062
3.424943,310.984992,62.992097,1,0.426062
3.436553,307.413024,62.792097,1,0.372136
3.448163,305.642456,62.692097,1,0.240754
3.459773,303.882085,62.592097,1,0.176531
3.471383,298.661572,62.292097,1,0.176531
3.482993,296.941408,62.192097,1,0.176531
3.494603,295.231152,62.092097,1,0.240754
